metric,t-stat,p-val,model_1,model_2,p-val-corrected,significance
train_spearmanr,1.2850569714250248,0.20481363942717923,Linear Regression,Random Forest,1.0,ns
train_spearmanr,7995.537538692773,1.7105152966318014e-168,Linear Regression,XGBoost,3.592082122926783e-167,****
train_spearmanr,7995.537538692773,1.7105152966318014e-168,Linear Regression,AutoGluon,3.592082122926783e-167,****
train_spearmanr,33.948836907818475,1.046331788335736e-35,Ridge Regression,SVM-linear,2.1972967555050457e-34,****
train_spearmanr,8.959656854158895,6.7716824831044296e-12,Ridge Regression,SVM-rbf,1.42205332145193e-10,****
train_spearmanr,1.2833283511357871,0.2054134607038313,Ridge Regression,Random Forest,1.0,ns
train_spearmanr,7891.59866193766,3.512965467733892e-168,Ridge Regression,XGBoost,7.377227482241173e-167,****
train_spearmanr,7891.59866193766,3.512965467733892e-168,Ridge Regression,AutoGluon,7.377227482241173e-167,****
train_spearmanr,-23.132557661170722,5.05202665314127e-28,SVM-linear,SVM-rbf,1.0609255971596667e-26,****
train_spearmanr,-9.283081665353794,2.2410893732532536e-12,SVM-linear,Random Forest,4.7062876838318324e-11,****
train_spearmanr,93.24237730014491,3.069241595863492e-62,SVM-linear,XGBoost,6.445407351313334e-61,****
train_spearmanr,93.24237730014491,3.069241595863492e-62,SVM-linear,AutoGluon,6.445407351313334e-61,****
train_spearmanr,-1.3420331947619841,0.18577098744263698,SVM-rbf,Random Forest,1.0,ns
train_spearmanr,166.18481631170752,5.4186459933202406e-76,SVM-rbf,XGBoost,1.1379156585972505e-74,****
train_spearmanr,166.18481631170752,5.4186459933202406e-76,SVM-rbf,AutoGluon,1.1379156585972505e-74,****
train_spearmanr,37.632887331177606,6.116271800058269e-41,Random Forest,XGBoost,1.2844170780122365e-39,****
train_spearmanr,37.632887331177606,6.116271800058269e-41,Random Forest,AutoGluon,1.2844170780122365e-39,****
train_spearmanr,,,XGBoost,AutoGluon,,ns
