metric,t-stat,p-val,model_1,model_2,p-val-corrected,significance
train_r_corr,21.43162228636374,2.262666959894742e-28,Random Forest,AutoGluon,4.7516006157789585e-27,****
train_r_corr,,,XGBoost,AutoGluon,,ns
test_spearmanr,-0.033199649639830464,0.9736502484298226,Linear Regression,Ridge Regression,1.0,ns
test_spearmanr,-0.39200169340994423,0.6967567765604564,Linear Regression,SVM-linear,1.0,ns
test_spearmanr,0.009440175478605732,0.9925062722285889,Linear Regression,SVM-rbf,1.0,ns
test_spearmanr,1.3873023737329337,0.1716274436799915,Linear Regression,Random Forest,1.0,ns
test_spearmanr,0.5045199196778607,0.6159114680971441,Linear Regression,XGBoost,1.0,ns
test_spearmanr,0.22431248078118743,0.8233453895332146,Linear Regression,AutoGluon,1.0,ns
test_spearmanr,-0.39090993843372374,0.6975583592913717,Ridge Regression,SVM-linear,1.0,ns
test_spearmanr,0.010002067688727124,0.9920602500104125,Ridge Regression,SVM-rbf,1.0,ns
test_spearmanr,1.3839471751764245,0.172646373682295,Ridge Regression,Random Forest,1.0,ns
test_spearmanr,0.5050793160275259,0.6155210987282012,Ridge Regression,XGBoost,1.0,ns
test_spearmanr,0.2247275827617718,0.8230240377156997,Ridge Regression,AutoGluon,1.0,ns
test_spearmanr,0.2836871661071079,0.7778453793755072,SVM-linear,SVM-rbf,1.0,ns
test_spearmanr,1.7008890681882463,0.09530275796062582,SVM-linear,Random Forest,1.0,ns
test_spearmanr,0.6088030213551544,0.5451614483779936,SVM-linear,XGBoost,1.0,ns
test_spearmanr,0.31393445823116606,0.754758471770852,SVM-linear,AutoGluon,1.0,ns
test_spearmanr,1.2980913854116394,0.20033299026995147,SVM-rbf,Random Forest,1.0,ns
test_spearmanr,0.522423357140352,0.6034736252700302,SVM-rbf,XGBoost,1.0,ns
test_spearmanr,0.22253923911632323,0.8247184893113588,SVM-rbf,AutoGluon,1.0,ns
test_spearmanr,0.04709525631725491,0.9626079018176712,Random Forest,XGBoost,1.0,ns
test_spearmanr,-0.246864810382041,0.8059319865610051,Random Forest,AutoGluon,1.0,ns
test_spearmanr,-1.477444275793578,0.1459556516946197,XGBoost,AutoGluon,1.0,ns
train_spearmanr,-0.6391668827499333,0.5256912207284719,Linear Regression,Ridge Regression,1.0,ns
train_spearmanr,-2.0176341858910525,0.04912333998793621,Linear Regression,SVM-linear,1.0,ns
train_spearmanr,-2.145874995012789,0.036862841755362086,Linear Regression,SVM-rbf,0.7741196768626037,ns
train_spearmanr,-5.480410675549947,1.4621858559451573e-06,Linear Regression,Random Forest,3.07059029748483e-05,****
train_spearmanr,55.16343802267479,7.74021635933232e-50,Linear Regression,XGBoost,1.625445435459787e-48,****
train_spearmanr,55.16343802267479,7.74021635933232e-50,Linear Regression,AutoGluon,1.625445435459787e-48,****
train_spearmanr,-2.0009067388185926,0.050958027479889145,Ridge Regression,SVM-linear,1.0,ns
train_spearmanr,-2.14253421390381,0.03714457546158424,Ridge Regression,SVM-rbf,0.7800360846932691,ns
train_spearmanr,-5.479585139433699,1.466417521157806e-06,Ridge Regression,Random Forest,3.0794767944313924e-05,****
train_spearmanr,55.162254057537304,7.749199287446722e-50,Ridge Regression,XGBoost,1.6273318503638116e-48,****
train_spearmanr,55.162254057537304,7.749199287446722e-50,Ridge Regression,AutoGluon,1.6273318503638116e-48,****
train_spearmanr,-1.870229920681378,0.06743157853575475,SVM-linear,SVM-rbf,1.0,ns
train_spearmanr,-5.3767462937251524,2.100496364063562e-06,SVM-linear,Random Forest,4.4110423645334806e-05,****
train_spearmanr,59.59787221677144,1.1796918936809006e-51,SVM-linear,XGBoost,2.4773529767298915e-50,****
train_spearmanr,59.59787221677144,1.1796918936809006e-51,SVM-linear,AutoGluon,2.4773529767298915e-50,****
train_spearmanr,-4.665786011125432,2.4083644817006224e-05,SVM-rbf,Random Forest,0.0005057565411571307,***
train_spearmanr,38.758277077341596,1.2817007019630522e-41,SVM-rbf,XGBoost,2.6915714741224097e-40,****
train_spearmanr,38.758277077341596,1.2817007019630522e-41,SVM-rbf,AutoGluon,2.6915714741224097e-40,****
train_spearmanr,17.128622670976487,1.044372140028238e-23,Random Forest,XGBoost,2.1931814940593e-22,****
train_spearmanr,17.128622670976487,1.044372140028238e-23,Random Forest,AutoGluon,2.1931814940593e-22,****
train_spearmanr,,,XGBoost,AutoGluon,,ns
